service_id;service_name;intent
6;Solicitação de aumento de limite;revisar limite cartão
6;Solicitação de aumento de limite;quanto posso aumentar limite
7;Cancelamento de cartão;quero cancelar meu cartão
7;Cancelamento de cartão;encerrar conta cartão
7;Cancelamento de cartão;desativar cartão permanentemente
7;Cancelamento de cartão;não quero mais o cartão
7;Cancelamento de cartão;como cancelar cartão
7;Cancelamento de cartão;processo de cancelamento
7;Cancelamento de cartão;bloquear e cancelar cartão
7;Cancelamento de cartão;dar baixa no cartão
7;Cancelamento de cartão;encerramento de contrato cartão
7;Cancelamento de cartão;extinguir cartão crédito
7;Cancelamento de cartão;solicitar cancelamento definitivo
7;Cancelamento de cartão;anular cartão
7;Cancelamento de cartão;parar de usar cartão
7;Cancelamento de cartão;rescindir contrato cartão
7;Cancelamento de cartão;término de cartão
7;Cancelamento de cartão;abandonar cartão
7;Cancelamento de cartão;não quero mais ser cliente
7;Cancelamento de cartão;encerrar relacionamento
7;Cancelamento de cartão;sair do cartão
7;Cancelamento de cartão;desfazer cartão
8;Telefones de seguradoras;número seguradora cartão
8;Telefones de seguradoras;contato assistência cartão
8;Telefones de seguradoras;telefone proteção cartão
8;Telefones de seguradoras;falar com seguro
8;Telefones de seguradoras;dados da seguradora
8;Telefones de seguradoras;onde ligar seguro
8;Telefones de seguradoras;central seguradora
8;Telefones de seguradoras;atendimento seguro cartão
8;Telefones de seguradoras;SAC seguradora
8;Telefones de seguradoras;contatar proteção cartão
8;Telefones de seguradoras;informações seguro
8;Telefones de seguradoras;assistência 24 horas
8;Telefones de seguradoras;número cobertura cartão
8;Telefones de seguradoras;cancelar proteção
8;Telefones de seguradoras;desativar seguro cartão
8;Telefones de seguradoras;remover assistência
8;Telefones de seguradoras;não quero mais seguro
8;Telefones de seguradoras;suspender proteção
8;Telefones de seguradoras;acionar seguro cartão
8;Telefones de seguradoras;usar assistência cartão
9;Desbloqueio de Cartão;liberar cartão para uso
9;Desbloqueio de Cartão;ativar meu cartão novo
9;Desbloqueio de Cartão;habilitar cartão
9;Desbloqueio de Cartão;como ativar cartão
9;Desbloqueio de Cartão;remover bloqueio cartão
9;Desbloqueio de Cartão;cartão está bloqueado
9;Desbloqueio de Cartão;preciso desbloquear
9;Desbloqueio de Cartão;liberar para compras
9;Desbloqueio de Cartão;validar cartão novo
9;Desbloqueio de Cartão;autorizar uso cartão
9;Desbloqueio de Cartão;cartão chegou bloqueado
9;Desbloqueio de Cartão;ativação de cartão
9;Desbloqueio de Cartão;cartão travado
9;Desbloqueio de Cartão;destrancar cartão
9;Desbloqueio de Cartão;permitir uso cartão
9;Desbloqueio de Cartão;normalizar cartão
9;Desbloqueio de Cartão;reativar cartão
9;Desbloqueio de Cartão;destravar cartão crédito
9;Desbloqueio de Cartão;habilitar para transações
9;Desbloqueio de Cartão;quero usar meu cartão
10;Esqueceu senha / Troca de senha;não lembro minha senha
10;Esqueceu senha / Troca de senha;resetar senha cartão
10;Esqueceu senha / Troca de senha;alterar senha
10;Esqueceu senha / Troca de senha;mudar senha do cartão
10;Esqueceu senha / Troca de senha;criar nova senha
10;Esqueceu senha / Troca de senha;recuperação de senha
10;Esqueceu senha / Troca de senha;senha incorreta
10;Esqueceu senha / Troca de senha;perdi minha senha
10;Esqueceu senha / Troca de senha;redefinir senha
10;Esqueceu senha / Troca de senha;como trocar senha
10;Esqueceu senha / Troca de senha;senha do cartão
10;Esqueceu senha / Troca de senha;esqueci código cartão
10;Esqueceu senha / Troca de senha;recriar senha
10;Esqueceu senha / Troca de senha;senha expirou
10;Esqueceu senha / Troca de senha;atualizar senha cartão
10;Esqueceu senha / Troca de senha;modificar senha
10;Esqueceu senha / Troca de senha;não sei minha senha
10;Esqueceu senha / Troca de senha;senha travada
10;Esqueceu senha / Troca de senha;desbloquear senha
10;Esqueceu senha / Troca de senha;gerar nova senha
11;Perda e roubo;fui assaltado
11;Perda e roubo;me roubaram
11;Perda e roubo;cartão foi furtado
11;Perda e roubo;sumiu meu cartão
11;Perda e roubo;não acho meu cartão
11;Perda e roubo;bloquear cartão urgente
11;Perda e roubo;emergência perda cartão
11;Perda e roubo;cartão desapareceu
11;Perda e roubo;bloqueio por perda
11;Perda e roubo;carteira roubada
11;Perda e roubo;suspeita de roubo
11;Perda e roubo;trancar cartão agora
11;Perda e roubo;cartão extraviado
11;Perda e roubo;sofri furto
11;Perda e roubo;bloqueio imediato
11;Perda e roubo;alguém pegou meu cartão
11;Perda e roubo;bloquear por segurança
11;Perda e roubo;perdi carteira
11;Perda e roubo;solicitar bloqueio
11;Perda e roubo;cancelar cartão perdido
12;Consulta do Saldo;ver saldo conta
12;Consulta do Saldo;quanto dinheiro tenho
12;Consulta do Saldo;checar saldo
12;Consulta do Saldo;verificar meu saldo
12;Consulta do Saldo;extrato conta corrente
12;Consulta do Saldo;saldo em conta
12;Consulta do Saldo;consultar extrato
12;Consulta do Saldo;quanto tenho de dinheiro
12;Consulta do Saldo;informação de saldo
12;Consulta do Saldo;ver extrato bancário
12;Consulta do Saldo;movimentação da conta
12;Consulta do Saldo;saldo atualizado
12;Consulta do Saldo;dinheiro disponível
12;Consulta do Saldo;conferir saldo
12;Consulta do Saldo;valor na conta
12;Consulta do Saldo;quanto sobrou na conta
12;Consulta do Saldo;saldo bancário
12;Consulta do Saldo;posição da conta
12;Consulta do Saldo;verificar extrato
12;Consulta do Saldo;meu dinheiro
13;Pagamento de contas;pagar conta luz
13;Pagamento de contas;quitar boleto
13;Pagamento de contas;efetuar pagamento conta
13;Pagamento de contas;pagar água
13;Pagamento de contas;quitar débito
13;Pagamento de contas;fazer pagamento
13;Pagamento de contas;pagar telefone
13;Pagamento de contas;liquidar conta
13;Pagamento de contas;saldar boleto
13;Pagamento de contas;pagar internet
13;Pagamento de contas;quitar fatura
13;Pagamento de contas;realizar pagamento
13;Pagamento de contas;pagar aluguel
13;Pagamento de contas;quitar parcela
13;Pagamento de contas;pagar condomínio
13;Pagamento de contas;efetuar quitação
13;Pagamento de contas;pagamento código barras
13;Pagamento de contas;pagar mensalidade
13;Pagamento de contas;quitar compromisso
13;Pagamento de contas;fazer transferência pagamento
14;Reclamações;fazer reclamação
14;Reclamações;estou insatisfeito
14;Reclamações;péssimo atendimento
14;Reclamações;queixa formal
14;Reclamações;registrar insatisfação
14;Reclamações;problema não resolvido
14;Reclamações;reclamar serviço
14;Reclamações;abrir chamado
14;Reclamações;ouvidoria
14;Reclamações;SAC reclamação
14;Reclamações;manifestação de descontentamento
14;Reclamações;protocolar reclamação
14;Reclamações;muito insatisfeito
14;Reclamações;quero me queixar
14;Reclamações;serviço ruim
14;Reclamações;falar com supervisor
14;Reclamações;escalação atendimento
14;Reclamações;denunciar problema
14;Reclamações;reportar falha
14;Reclamações;fazer queixa formal
15;Atendimento humano;quero atendente
15;Atendimento humano;falar com pessoa
15;Atendimento humano;atendimento personalizado
15;Atendimento humano;preciso de ajuda humana
15;Atendimento humano;transferir ligação
15;Atendimento humano;operador humano
15;Atendimento humano;não quero robô
15;Atendimento humano;atendente por favor
15;Atendimento humano;gente de verdade
15;Atendimento humano;conversar com alguém
15;Atendimento humano;pessoa real
15;Atendimento humano;sair do robô
